#	Pc1.A	Pc1.R	Pc1.N	Pc1.D	Pc1.C	Pc1.Q	Pc1.E	Pc1.G	Pc1.H	Pc1.I	Pc1.L	Pc1.K	Pc1.M	Pc1.F	Pc1.P	Pc1.S	Pc1.T	Pc1.W	Pc1.Y	Pc1.V	Pc2.Hydrophobicity.1	Pc2.Hydrophilicity.1	Pc2.Hydrophobicity.2	Pc2.Hydrophilicity.2	Pc2.Hydrophobicity.3	Pc2.Hydrophilicity.3	Pc2.Hydrophobicity.4	Pc2.Hydrophilicity.4	Pc2.Hydrophobicity.5	Pc2.Hydrophilicity.5	Pc2.Hydrophobicity.6	Pc2.Hydrophilicity.6	Pc2.Hydrophobicity.7	Pc2.Hydrophilicity.7	Pc2.Hydrophobicity.8	Pc2.Hydrophilicity.8	Pc2.Hydrophobicity.9	Pc2.Hydrophilicity.9	Pc2.Hydrophobicity.10	Pc2.Hydrophilicity.10	Pc2.Hydrophobicity.11	Pc2.Hydrophilicity.11	Pc2.Hydrophobicity.12	Pc2.Hydrophilicity.12	Pc2.Hydrophobicity.13	Pc2.Hydrophilicity.13	Pc2.Hydrophobicity.14	Pc2.Hydrophilicity.14	Pc2.Hydrophobicity.15	Pc2.Hydrophilicity.15
postrain1	1.8672154941860686	0.9336077470930343	0.9336077470930343	0.0	0.0	0.9336077470930343	3.734430988372137	0.0	0.9336077470930343	1.8672154941860686	1.8672154941860686	2.8008232412791028	1.8672154941860686	0.0	0.9336077470930343	0.9336077470930343	0.0	0.0	0.0	1.8672154941860686	-0.022226798015595604	-0.0170508217878244	0.01074767147348785	0.0063867015424833055	-0.006073164752249624	0.0022208239605222583	-0.010142381256792402	3.6124430935219964e-05	0.025866090770670855	0.024043220765195165	-0.01742154880362783	-0.0004836150880788307	0.012663487454909365	0.014858740702291458	-0.008690088854926933	-0.0027031458732537073	-0.011292288516593568	-0.012331403549272965	0.025315630409590378	0.03517854190135557	-0.0044153425138785335	0.0007022721940526279	-0.008107742426840972	-0.0006152602202903967	0.007780965816626764	0.017787470942425058	-0.03557727708281861	-0.02392383706989243	0.0277947818594944	0.036064444494862256
postrain2	1.9718002010098132	0.0	1.9718002010098132	0.0	0.0	0.9859001005049066	0.0	3.9436004020196265	1.9718002010098132	0.9859001005049066	1.9718002010098132	2.95770030151472	0.0	1.9718002010098132	0.0	0.0	0.9859001005049066	0.0	0.0	2.95770030151472	0.004528227352832709	-0.002277445833935464	-0.005682987690796213	-0.007726404084139915	0.010439180429590857	0.008574855117276667	-0.011915394220824327	-0.008821498777407259	-0.00010901725049550657	-0.005853567727160974	0.0013314151601131535	0.0010580301141182701	-0.018200365079003772	-0.006240052366322338	-0.0001598919673934033	0.0027362587482922356	-0.011359300856051887	-0.005431536528395839	-0.021630939285129793	-0.015618871661139682	0.015757751386106016	0.017130578005403047	0.010010709599613074	0.00128280323798835	0.004730310411976324	0.002724592754907917	0.031358898626658964	0.019993996081584368	0.002384103442383808	0.001085462354444048
postrain3	2.018847503834386	0.0	2.018847503834386	1.009423751917193	0.0	1.009423751917193	0.0	4.037695007668772	1.009423751917193	1.009423751917193	0.0	3.0282712557515783	0.0	1.009423751917193	0.0	1.009423751917193	3.0282712557515783	0.0	0.0	3.0282712557515783	-0.013707803828019218	-0.0029077204576557886	0.00660649375946671	0.002333054757558491	-0.01295198773482638	-0.0016773443506699916	0.005509585445048849	0.0050677529296808375	-0.001334105762246151	-0.0007353336849325658	0.010613753998352491	-0.0057300605664524305	-0.01110138106641979	0.0034355817769998282	0.00607345890169961	0.002331416675975757	0.00037130205904289346	0.008766961440742047	-0.005487291889397975	-0.006075160253737996	0.005635843864150078	0.008541042689123335	-0.009960131139869582	-0.005167156168022075	-0.007322167721395608	0.0034474962610117443	0.003026099126051032	0.006214284307648481	0.003594378572585498	-0.0068346138586849155
postrain4	0.8894470717955709	0.8894470717955709	0.8894470717955709	0.8894470717955709	0.0	1.7788941435911418	0.0	2.6683412153867128	0.0	0.0	0.8894470717955709	5.3366824307734255	0.0	1.7788941435911418	0.0	0.8894470717955709	2.6683412153867128	0.0	0.0	0.8894470717955709	-0.006429058695521099	-0.009015278742546918	0.016735644683937508	0.025893555924659025	-0.02112105443532377	-0.007918453938403394	0.01643658658639409	0.02424206736031492	-0.011856598722068462	-0.009425868857593495	0.015609839665820526	0.020534140926721487	-0.008137735383841065	-0.0047383953852667285	0.003566580628116168	0.0012068651236980688	0.013878312296434582	0.0066884194821408335	0.0035399451765873316	0.009832569502100782	0.01104701749527578	0.011612090592818994	-0.006300477521610672	-0.0018749527120134877	0.007290680290363883	0.017175331507928115	-0.039289212408211344	-0.024773659744934902	0.024069852905048417	0.03207417460340403
postrain5	1.01807378110206	0.0	0.0	0.0	0.0	1.01807378110206	5.0903689055103	3.05422134330618	0.0	2.03614756220412	1.01807378110206	4.07229512440824	0.0	2.03614756220412	0.0	1.01807378110206	0.0	1.01807378110206	0.0	2.03614756220412	-0.011454374157404657	0.0027288730703998554	0.00857509300068663	0.016197114114950322	0.005045499767122273	0.008763250897814972	-0.008396563908871032	0.002288067629558293	0.007392120562387373	0.023672607282757722	-0.017217337521866712	-0.008442050464510388	0.006805755735334862	0.017298999880413255	-0.018720669662924357	0.011991163960156226	-0.006449699325891536	-0.003478587664031674	-0.008064156514257017	-0.012969374472125655	-0.019190446504111648	-0.016693472542930212	-0.0004337301310453593	-0.01070210143181499	0.011434929402091502	0.022887162492070463	-0.003497565121658165	-0.013543662247352076	-0.0019613495827622844	-0.0019392776442459245
postrain6	4.204057528829207	1.0510143822073017	2.1020287644146034	2.1020287644146034	0.0	0.0	0.0	2.1020287644146034	0.0	1.0510143822073017	0.0	3.153043146621905	1.0510143822073017	2.1020287644146034	1.0510143822073017	1.0510143822073017	2.1020287644146034	0.0	0.0	1.0510143822073017	-0.01872759601393004	-0.011706379432856847	0.02824766814613795	0.017891990605322632	-0.01873617396127685	-0.008379327093877141	0.01793737628041953	0.014424045444528268	-0.027923831966987927	-0.018493004226227048	0.020335757679706964	0.027943738944587525	-0.034103566633079826	-0.017443468956034776	0.031009371894696734	0.022111439521734222	-0.032711626674787636	-0.013003778862962119	0.018689708306045896	0.022416573340494902	-0.043262370145654795	-0.024544388093762044	0.027232593075381995	0.015952125851410866	-0.037752929813187945	-0.02878012879890418	0.024837923095307208	0.0200493053267922	-0.013459076095117576	-0.01106635295122178
postrain7	3.098654630627223	0.0	1.032884876875741	1.032884876875741	1.032884876875741	1.032884876875741	3.098654630627223	2.065769753751482	0.0	1.032884876875741	1.032884876875741	2.065769753751482	0.0	1.032884876875741	2.065769753751482	3.098654630627223	0.0	0.0	0.0	1.032884876875741	0.0043895236489352755	0.012041371535958512	-0.002848582782270946	0.005359310464724994	0.0016022404073822536	0.007943660626304718	0.008529595822913568	0.018370970763137078	0.0003329691726890029	0.008690259208952925	-0.0048097285021733984	0.00047995623170241574	-0.007863677355817437	0.000275085685893609	-0.0010931782820225162	0.009528115066791127	-0.0009440025676313836	0.014164182525738936	-0.022617034483130204	-0.0034613426939657903	-0.013448087058114459	-0.00815485603460159	0.013887467926480514	0.005108522266440783	-0.007622879005386856	-0.007278541753647593	-0.008765972448324276	-0.022898202158936364	-0.015876918904448898	-0.015905104199315
postrain8	1.0594158494438648	1.0594158494438648	1.0594158494438648	1.0594158494438648	0.0	2.1188316988877296	1.0594158494438648	0.0	2.1188316988877296	3.178247548331594	1.0594158494438648	4.237663397775459	0.0	1.0594158494438648	0.0	0.0	2.1188316988877296	0.0	1.0594158494438648	2.1188316988877296	0.004236539604172059	0.0015148715139018001	-0.011227721045777574	-0.013983448519849284	0.019172116653649273	0.010443652561592078	5.578397850835632e-06	-0.00876395504623233	-0.01559255172606466	-0.0010630019506035404	0.004274037176891319	0.004310570087449215	-0.008461383590122757	-0.001967257707947002	-0.013447657752417819	0.021597212750795434	-0.004264286699975571	0.004051045496690813	0.016387187348124277	-0.0027697477277762676	8.971923210096068e-05	-0.0075914861580229686	0.003709634570806631	-0.004939631930308658	0.007054999761953598	0.01417922335360843	-0.00820954217048184	-0.0017683548703797715	-0.03180593264627873	-0.03458627841121271
postrain9	2.895241207121244	2.895241207121244	0.0	1.9301608047474963	0.9650804023737481	0.0	0.9650804023737481	0.0	0.0	1.9301608047474963	1.9301608047474963	0.9650804023737481	0.0	0.0	1.9301608047474963	0.9650804023737481	2.895241207121244	0.0	0.0	1.9301608047474963	-0.010344433590492625	0.01082827659973699	0.008801695573369888	0.007249658875090687	-0.01671895056620234	0.003107625906075305	0.011569359362515122	0.0102364006217844	-0.019616378020969008	-0.013980262606087451	-0.00031835172097340503	-0.007793438973449883	-0.009113658730436779	0.00011613771162600723	-0.005239202453991468	-0.0009223641069845408	-0.02741851704098706	-0.01767157880353331	0.017648642214075996	0.011101916664549643	0.02054773532756012	0.02261168128410149	-0.011328891789016195	-0.01129363720234248	-0.014105193260469549	-0.002626630781818921	0.00912780977165923	0.009164677675775026	0.041215525124543656	0.020083944561543256
postrain10	3.9573844846640274	0.9893461211660068	1.9786922423320137	0.9893461211660068	0.9893461211660068	1.9786922423320137	1.9786922423320137	1.9786922423320137	0.0	1.9786922423320137	0.0	1.9786922423320137	0.0	0.0	0.0	0.9893461211660068	0.0	0.0	0.9893461211660068	1.9786922423320137	-0.005585233067202335	-0.002158334537171883	-0.022289965425766757	-0.012211348071601236	0.0037310029380619356	0.006997019109552059	0.006098612439285676	0.002184686531507006	0.0073444461167890464	0.011137859599834135	-0.02626846213319852	-0.0030370183684772295	0.0067419957622214905	0.010554618583777075	0.010089648827755314	0.006227416077441847	-0.011152672842740689	-0.00032747179303207726	0.007723600050287386	0.014117742752722548	-0.0036513852871682658	-0.013465477572621376	0.020954746896553335	0.005978721721516977	0.003711207055396987	0.014110988847196318	-0.03595673190486944	-0.015038477178359268	0.012608153952589221	0.01148398975371394
